index,gameId,seasonYear,League,homeTeamId,awayTeamId,startDate,startTime,status,homeScore,awayScore
1216,10716,2021,standard,26,38,2022-04-01,19:00,Scheduled,,
1217,10717,2021,standard,41,8,2022-04-01,19:00,Scheduled,,
1218,10718,2021,standard,2,15,2022-04-01,19:30,Scheduled,,
1219,10719,2021,standard,14,30,2022-04-01,20:00,Scheduled,,
1220,10720,2021,standard,19,28,2022-04-01,20:00,Scheduled,,
1221,10721,2021,standard,21,16,2022-04-01,20:00,Scheduled,,
1222,10722,2021,standard,25,10,2022-04-01,20:00,Scheduled,,
1223,10723,2021,standard,31,29,2022-04-01,20:30,Scheduled,,
1224,10724,2021,standard,9,22,2022-04-01,21:00,Scheduled,,
1225,10725,2021,standard,17,23,2022-04-01,22:30,Scheduled,,
1226,10726,2021,standard,27,5,2022-04-02,12:30,Scheduled,,
1227,10727,2021,standard,24,7,2022-04-02,13:00,Scheduled,,
1228,10728,2021,standard,1,4,2022-04-02,19:30,Scheduled,,
1229,10729,2021,standard,6,20,2022-04-02,20:00,Scheduled,,
1230,10730,2021,standard,11,40,2022-04-02,20:30,Scheduled,,
1231,10731,2021,standard,2,41,2022-04-03,13:00,Scheduled,,
1232,10732,2021,standard,21,8,2022-04-03,13:00,Scheduled,,
1233,10733,2021,standard,17,9,2022-04-03,15:30,Scheduled,,
1234,10734,2021,standard,15,10,2022-04-03,17:00,Scheduled,,
1235,10735,2021,standard,7,27,2022-04-03,18:00,Scheduled,,
1236,10736,2021,standard,26,24,2022-04-03,18:00,Scheduled,,
1237,10737,2021,standard,38,20,2022-04-03,19:00,Scheduled,,
1238,10738,2021,standard,14,22,2022-04-03,19:00,Scheduled,,
1239,10739,2021,standard,25,28,2022-04-03,19:00,Scheduled,,
1240,10740,2021,standard,31,29,2022-04-03,19:00,Scheduled,,
1241,10741,2021,standard,30,11,2022-04-03,21:00,Scheduled,,
1242,10742,2021,standard,16,23,2022-04-03,21:30,Scheduled,,
1243,10743,2021,standard,15,27,2022-04-05,19:00,Scheduled,,
1244,10744,2021,standard,26,7,2022-04-05,19:00,Scheduled,,
1245,10745,2021,standard,4,14,2022-04-05,19:30,Scheduled,,
1246,10746,2021,standard,20,5,2022-04-05,19:30,Scheduled,,
1247,10747,2021,standard,38,1,2022-04-05,19:30,Scheduled,,
1248,10748,2021,standard,6,21,2022-04-05,20:00,Scheduled,,
1249,10749,2021,standard,22,41,2022-04-05,20:00,Scheduled,,
1250,10750,2021,standard,25,29,2022-04-05,20:00,Scheduled,,
1251,10752,2021,standard,40,19,2022-04-05,21:00,Scheduled,,
1252,10751,2021,standard,9,31,2022-04-05,21:00,Scheduled,,
1253,10753,2021,standard,30,23,2022-04-05,22:00,Scheduled,,
1254,10754,2021,standard,28,17,2022-04-05,22:30,Scheduled,,
1255,10755,2021,standard,10,8,2022-04-06,19:00,Scheduled,,
1256,10756,2021,standard,24,4,2022-04-06,19:30,Scheduled,,
1257,10757,2021,standard,1,41,2022-04-06,20:00,Scheduled,,
1258,10758,2021,standard,6,2,2022-04-06,20:00,Scheduled,,
1259,10759,2021,standard,40,25,2022-04-06,21:00,Scheduled,,
1260,10760,2021,standard,16,28,2022-04-06,22:00,Scheduled,,
1261,10761,2021,standard,5,26,2022-04-07,19:00,Scheduled,,
1262,10762,2021,standard,38,27,2022-04-07,19:30,Scheduled,,
1263,10763,2021,standard,21,2,2022-04-07,19:30,Scheduled,,
1264,10764,2021,standard,22,31,2022-04-07,20:00,Scheduled,,
1265,10765,2021,standard,23,29,2022-04-07,20:00,Scheduled,,
1266,10766,2021,standard,9,19,2022-04-07,21:00,Scheduled,,
1267,10767,2021,standard,11,17,2022-04-07,22:00,Scheduled,,
1268,10768,2021,standard,10,21,2022-04-08,19:00,Scheduled,,
1269,10769,2021,standard,41,24,2022-04-08,19:00,Scheduled,,
1270,10770,2021,standard,4,7,2022-04-08,19:30,Scheduled,,
1271,10771,2021,standard,38,14,2022-04-08,19:30,Scheduled,,
1272,10772,2021,standard,20,1,2022-04-08,20:00,Scheduled,,
1273,10773,2021,standard,6,5,2022-04-08,20:00,Scheduled,,
1274,10777,2021,standard,16,30,2022-04-09,TBD,Scheduled,,
1275,10778,2021,standard,19,23,2022-04-09,TBD,Scheduled,,
1276,10779,2021,standard,27,15,2022-04-09,TBD,Scheduled,,
1277,10780,2021,standard,31,11,2022-04-09,TBD,Scheduled,,
1278,10774,2021,standard,8,29,2022-04-08,20:30,Scheduled,,
1279,10775,2021,standard,40,28,2022-04-08,21:30,Scheduled,,
1280,10776,2021,standard,17,25,2022-04-08,22:30,Scheduled,,
1281,10781,2021,standard,4,15,2022-04-10,TBD,Scheduled,,
1282,10782,2021,standard,5,41,2022-04-10,TBD,Scheduled,,
1283,10783,2021,standard,7,21,2022-04-10,TBD,Scheduled,,
1284,10784,2021,standard,8,31,2022-04-10,TBD,Scheduled,,
1285,10785,2021,standard,9,17,2022-04-10,TBD,Scheduled,,
1286,10786,2021,standard,14,1,2022-04-10,TBD,Scheduled,,
1287,10787,2021,standard,16,25,2022-04-10,TBD,Scheduled,,
1288,10788,2021,standard,19,2,2022-04-10,TBD,Scheduled,,
1289,10789,2021,standard,22,6,2022-04-10,TBD,Scheduled,,
1290,10790,2021,standard,23,11,2022-04-10,TBD,Scheduled,,
1291,10791,2021,standard,24,38,2022-04-10,TBD,Scheduled,,
1292,10792,2021,standard,26,20,2022-04-10,TBD,Scheduled,,
1293,10793,2021,standard,27,10,2022-04-10,TBD,Scheduled,,
1294,10794,2021,standard,28,30,2022-04-10,TBD,Scheduled,,
1295,10795,2021,standard,29,40,2022-04-10,TBD,Scheduled,,
